,city,job_title,company_name,location,summary,salary
803,Boston+MA,Senior Data Scientist,Luminoso,"Cambridge, MA","Senior Data Scientist (Machine Learning, NLP, Scikit)*. Experience in some area of Machine Learning. MS Degree in Computer Science, Machine Learning, Statistics...",
804,Boston+MA,Quantitative Credit Risk Analyst,Citizens Bank,"Boston, MA 02298",Draw data from source systems and maintain data sets using advance statistical/modeling tools. At least 5 years of experience in commercial/wholesale banking...,
805,Boston+MA,"Scientist, Cochlear Anatomy and Physiology","Akouos, Inc","Boston, MA 02111","Prepare and analyze data, participate in weekly scientific meetings, and communicate procedures and results....",
806,Boston+MA,Senior Data Scientist,Luminoso,"Cambridge, MA","Senior Data Scientist (Machine Learning, NLP, Scikit)*. Experience in some area of Machine Learning. MS Degree in Computer Science, Machine Learning, Statistics...",
807,Boston+MA,Data Scientist,Homesite Insurance,"Boston, MA",Collaborate with data scientists to analyze data and build machine learning models. O Serve as subject matter expert to research and identify products in the...,
808,Boston+MA,Data Scientist,ThriveHive,"Boston, MA","The current team is composed of a full time data scientist, a full time data engineer, and a part-time data scientist....",
809,Boston+MA,Data Scientist,PatientPing,"Boston, MA","You have experience using SQL to pull data and Python or R to extract and visualize insights for review by product, engineering and business stakeholders....",
810,Boston+MA,Data Scientist,InsuraMatch,"Boston, MA","An advanced degree in mathematics, machine learning, economics, statistics or a related field. The Plymouth Rock Company and its affiliated group of companies...",
811,Boston+MA,Data Scientist,Manulife Financial,"Boston, MA","Peer review other Data scientists work. Coach & provide guidance to Data Scientists & Data Analysts. This position will provide analytics thought leadership,...",
812,Boston+MA,Data Scientist,Vertex Pharmaceuticals,"Boston, MA 02110 (Central area)","Vertex is seeking data scientists with expertise in the strategy, design, development, and implementation of applied data science efforts across health care,...",
813,Boston+MA,Data Scientist,Pluralsight,"Boston, MA","As a data scientist on our core team, you will help us you will help us solve novel statistical, machine learning, and data science problems by building and...",
814,Boston+MA,Data Scientist,EF Educational Tours,"Cambridge, MA","Experience with predictive statistical modeling, machine learning, analytics platforms and advanced statistical programming languages (including R and Python)....",
815,Boston+MA,Electronic Trading Data Scientist,Fidelity Investments,"Boston, MA","You use KDB/Q, Python or R to see and understand large amount of data. Shape the future of electronic trading products through data and quantitative expertise,...",
816,Boston+MA,Artificial Intelligence Programmer/Data Scientist Internship - remote,Liquid Intelligence,"Boston, MA","Once you sign the NDA, we will send you a higher-level sales deck so you can gain understanding of the project....",
817,Boston+MA,Applied Machine Learning Scientist,Philips Lighting,"Cambridge, MA","Applied Machine Learning Scientist. Strong knowledge of AI, deep learning, and machine learning algorithms with proven experience, including strong knowledge of...",
818,Boston+MA,Machine Learning Scientist,Philips Lighting,"Cambridge, MA","In-depth technical knowledge of AI, deep learning, and machine learning algorithms with proven experience, including strong knowledge of the mathematical...",
819,Boston+MA,Data Scientist,PILLAR BIOSCIENCES INC.,"Natick, MA",Many of the algorithm developments require novel use of data by applying current and emerging machine learning techniques....,
820,Boston+MA,Quantitative Credit Risk Analyst,Citizens Bank,"Boston, MA 02298",Draw data from source systems and maintain data sets using advance statistical/modeling tools. At least 5 years of experience in commercial/wholesale banking...,
821,Boston+MA,Machine Learning Scientist,Philips Lighting,"Cambridge, MA","In-depth technical knowledge of AI, deep learning, and machine learning algorithms with proven experience, including strong knowledge of the mathematical...",
822,Boston+MA,Senior Data Scientist,Luminoso,"Cambridge, MA","Senior Data Scientist (Machine Learning, NLP, Scikit)*. Experience in some area of Machine Learning. MS Degree in Computer Science, Machine Learning, Statistics...",
823,Boston+MA,Data Scientist,Dailybreak,"Boston, MA","You are one of the best data scientists you know. Familiarly with predictive analytics, correlation vs. causation, and data mining....",
824,Boston+MA,Data Scientist (Product),Spotify,"Boston, MA","As a Data Scientist, our mission is to turn terabytes of data into insights and get a deep understanding of music and listeners to impact the strategy and...",
825,Boston+MA,Algorithmic Economist / Data Scientist,Nift,"Boston, MA","Lead and guide data engineers in implementing our methodologies on different platforms, such as R, Spark, H2O, tensorflow, to capture data streams necessary for...",
826,Boston+MA,Data Scientist,DataRobot,"Boston, MA 02109 (Central area)","We are looking for talented people with excellent engineering skills and deep knowledge of Machine Learning who can analyze problems, develop innovative...",
827,Boston+MA,Data Science Intern - QuantumBlack,McKinsey & Company,"Boston, MA","You will gain experience working in interdisciplinary teams consisting of Data Scientists, Data Engineers, Machine Learning Engineers, Designers and McKinsey...",
828,Boston+MA,"Data Scientist, AI Services",DataRobot,"Boston, MA 02109 (Central area)","Experience with machine learning techniques. As Data Scientist at AI Services, you will work on various real-world problems across a variety of industries....",
829,Boston+MA,Research Scientist,Harvard University,"Cambridge, MA","Help assemble, clean, and manage data sets derived from multiple sources. The Vice Provost for Advances in Learning (VPAL) at Harvard University invites...",
830,Boston+MA,Machine Learning Scientist,Amazon.com,"Cambridge, MA","Amazon is looking for a passionate, talented, and inventive Scientist with a strong machine learning background to help build industry-leading Speech and...",
831,Boston+MA,APPLIED DATA SCIENTIST,Microsoft,"Cambridge, MA","Data scientists and researchers. The automated machine learning team at Microsoft Research New England (located in Cambridge, MA) is looking for a data...",
832,Boston+MA,Data Scientist - Human Services,Mathematica Policy Research,"Cambridge, MA 02139 (Area IV area)","S/he will design, develop, and deploy data-driven approaches to solve problems and answer important policy questions for clients using technologies in data...",
833,Boston+MA,Applied Machine Learning Scientist,Philips Lighting,"Cambridge, MA","Applied Machine Learning Scientist. Strong knowledge of AI, deep learning, and machine learning algorithms with proven experience, including strong knowledge of...",
834,Boston+MA,"Scientist, Cochlear Anatomy and Physiology","Akouos, Inc","Boston, MA 02111","Prepare and analyze data, participate in weekly scientific meetings, and communicate procedures and results....",
835,Boston+MA,Data Scientist,PILLAR BIOSCIENCES INC.,"Natick, MA",Many of the algorithm developments require novel use of data by applying current and emerging machine learning techniques....,
836,Boston+MA,Quantitative Credit Risk Analyst,Citizens Bank,"Boston, MA 02298",Draw data from source systems and maintain data sets using advance statistical/modeling tools. At least 5 years of experience in commercial/wholesale banking...,
837,Boston+MA,Machine Learning Scientist,Philips Lighting,"Cambridge, MA","In-depth technical knowledge of AI, deep learning, and machine learning algorithms with proven experience, including strong knowledge of the mathematical...",
838,Boston+MA,Senior Data Scientist,Luminoso,"Cambridge, MA","Senior Data Scientist (Machine Learning, NLP, Scikit)*. Experience in some area of Machine Learning. MS Degree in Computer Science, Machine Learning, Statistics...",
839,Boston+MA,"Data Scientist, Infrastructure",Facebook,"Boston, MA","5+ years of data mining / analytics. Leverage tools like R, PHP, Python, Hadoop & SQL to drive efficient analytics....",
840,Boston+MA,Machine Learning Scientist,Amazon.com,"Cambridge, MA","Amazon is looking for a passionate, talented, and inventive Scientist with a strong machine learning background to help build industry-leading Speech and...",
841,Boston+MA,Data Scientist - Operations,McKinsey & Company,"Boston, MA","Experience in predictive analytics, machine learning, and/or optimization. As part of our Operations practice, our Analytics team combines deep strategic and...",
842,Boston+MA,APPLIED DATA SCIENTIST,Microsoft,"Cambridge, MA","Data scientists and researchers. The automated machine learning team at Microsoft Research New England (located in Cambridge, MA) is looking for a data...",
